tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,streaming,tech_support,support_calls,num_services,churn
18,875.55,15351.0,month-to-month,net_banking,dsl,True,False,2,5,0
66,442.76,29589.06,month-to-month,upi,dsl,False,True,0,0,0
68,1150.12,77549.31,month-to-month,upi,fiber,True,False,0,4,0
36,1001.06,35754.4,one-year,debit_card,fiber,False,False,1,3,0
11,692.45,7241.39,month-to-month,debit_card,dsl,True,False,3,3,1
55,603.4,33037.95,month-to-month,upi,dsl,False,True,0,0,0
35,583.46,21109.44,two-year,wallet,dsl,False,True,0,2,1
62,1186.75,74001.63,month-to-month,credit_card,fiber,True,False,2,5,0
26,845.45,21741.96,month-to-month,debit_card,fiber,False,True,0,1,0
72,762.47,54657.91,one-year,debit_card,dsl,True,False,1,4,0
58,901.81,52747.48,two-year,upi,wireless,True,False,1,5,0
16,1177.98,18265.69,month-to-month,debit_card,fiber,False,False,2,5,1
52,681.3,35439.05,one-year,credit_card,dsl,True,False,4,3,0
20,604.57,11788.5,month-to-month,wallet,dsl,False,True,1,1,0
25,797.65,19855.4,one-year,debit_card,dsl,True,False,0,4,0
18,634.37,11823.19,month-to-month,upi,dsl,False,False,3,2,0
49,981.57,47762.44,one-year,upi,fiber,True,False,2,3,0
19,871.54,17046.24,month-to-month,upi,dsl,True,False,3,4,1
46,936.78,44191.86,month-to-month,net_banking,wireless,True,False,0,4,1
42,840.93,35621.19,month-to-month,credit_card,fiber,False,True,0,1,0
54,1032.04,55688.1,one-year,wallet,fiber,True,False,3,4,1
72,730.6,53181.81,one-year,wallet,wireless,False,False,1,3,0
0,1231.87,0.0,one-year,upi,fiber,False,False,0,5,0
72,870.46,63433.56,two-year,credit_card,wireless,True,False,2,3,0
7,627.33,4014.77,month-to-month,credit_card,none,True,True,1,5,0
38,1168.99,45505.5,one-year,upi,fiber,True,False,2,5,0
24,915.3,21608.65,month-to-month,debit_card,dsl,True,False,0,5,0
46,1151.36,53293.4,two-year,credit_card,fiber,True,False,0,4,1
52,721.51,36738.74,one-year,wallet,dsl,True,True,0,3,0
62,782.09,48383.12,month-to-month,upi,fiber,False,True,0,0,0
29,901.19,25594.54,month-to-month,wallet,fiber,False,True,0,2,0
68,971.31,65328.15,one-year,net_banking,fiber,False,False,1,2,0
23,927.96,21945.86,one-year,net_banking,wireless,True,False,0,4,0
14,704.67,9251.65,one-year,upi,dsl,False,False,0,3,0
27,935.56,24892.66,month-to-month,upi,fiber,False,False,2,2,1
38,489.14,18161.34,month-to-month,credit_card,dsl,False,True,0,0,0
48,939.56,45668.81,two-year,upi,wireless,True,False,2,4,0
60,881.28,53385.77,one-year,upi,fiber,True,True,1,2,0
16,444.74,7750.94,month-to-month,credit_card,dsl,False,True,0,0,0
22,820.71,17662.45,month-to-month,upi,fiber,False,True,0,1,1
68,867.57,59669.79,one-year,debit_card,dsl,True,True,0,5,0
32,815.76,25706.95,one-year,net_banking,fiber,False,True,1,0,0
17,896.56,14864.11,month-to-month,debit_card,fiber,False,False,1,2,0
71,1070.45,75652.61,two-year,net_banking,fiber,False,True,0,3,0
32,873.13,27609.08,two-year,debit_card,fiber,False,False,1,0,0
71,620.69,44023.59,month-to-month,upi,wireless,False,True,1,0,0
67,1031.14,68667.0,month-to-month,upi,wireless,True,False,4,5,1
66,979.24,64745.64,month-to-month,debit_card,fiber,False,False,2,3,1
42,830.43,33573.45,one-year,upi,fiber,False,True,1,1,0
58,900.73,52356.48,month-to-month,wallet,fiber,False,False,1,1,0
70,748.08,51820.75,two-year,net_banking,wireless,False,False,2,2,0
19,855.34,15916.74,month-to-month,upi,wireless,True,False,0,4,1
2,871.25,1419.87,month-to-month,upi,dsl,False,False,0,4,1
23,589.94,14040.19,two-year,credit_card,dsl,False,False,1,1,0
46,835.11,38667.3,two-year,debit_card,dsl,True,False,0,4,0
39,841.29,32727.44,month-to-month,upi,dsl,True,True,0,5,0
5,959.0,4437.36,month-to-month,upi,fiber,False,False,5,1,1
40,492.2,20079.58,month-to-month,upi,dsl,False,True,2,0,1
12,1225.95,15608.79,month-to-month,debit_card,fiber,True,False,0,5,1
36,695.86,25036.91,month-to-month,upi,dsl,True,False,1,3,0
42,808.43,33155.0,month-to-month,credit_card,dsl,True,False,3,4,1
46,902.89,41181.57,month-to-month,upi,fiber,False,False,3,1,0
30,974.77,29522.72,one-year,debit_card,fiber,False,True,1,1,0
29,853.01,24516.04,one-year,debit_card,fiber,False,True,0,1,0
49,685.13,33141.93,one-year,upi,wireless,False,True,0,1,0
54,379.59,20046.92,month-to-month,wallet,none,False,True,0,2,1
58,729.26,42342.8,month-to-month,credit_card,fiber,False,True,1,0,0
24,766.28,17623.88,month-to-month,wallet,dsl,False,False,0,5,1
30,675.21,20238.92,two-year,debit_card,dsl,True,False,2,3,0
24,623.36,15004.85,month-to-month,debit_card,none,True,False,1,5,0
38,1110.82,41986.41,one-year,upi,fiber,True,False,2,3,0
9,628.85,5138.23,month-to-month,debit_card,wireless,False,False,1,1,1
31,964.16,30398.28,two-year,credit_card,fiber,True,False,0,3,0
13,576.74,6831.19,month-to-month,debit_card,dsl,False,True,1,0,0
38,1071.73,40812.05,month-to-month,upi,fiber,True,False,1,4,1
62,881.41,55011.33,one-year,upi,wireless,False,False,3,4,0
71,672.96,47859.66,month-to-month,upi,wireless,False,True,0,0,0
32,789.74,25887.11,month-to-month,upi,dsl,True,False,1,3,0
4,1071.7,3719.12,month-to-month,credit_card,fiber,False,False,1,3,1
16,489.43,7435.37,two-year,net_banking,dsl,False,True,0,1,0
7,150.0,819.38,one-year,upi,none,False,True,1,0,0
55,856.03,48726.75,month-to-month,upi,dsl,False,False,1,4,0
71,890.89,63507.41,one-year,upi,fiber,False,True,0,1,0
40,686.11,27792.04,one-year,upi,dsl,False,False,3,3,0
12,857.77,10619.94,month-to-month,credit_card,fiber,False,True,1,1,0
1,1080.55,1119.96,month-to-month,upi,fiber,False,False,1,3,1
71,576.38,41447.74,month-to-month,net_banking,dsl,False,True,1,0,1
23,749.7,16307.98,one-year,wallet,wireless,True,True,0,2,0
8,790.65,6463.72,month-to-month,debit_card,wireless,False,False,0,3,1
12,736.23,9048.81,two-year,net_banking,wireless,True,False,0,2,0
18,792.15,14768.08,month-to-month,credit_card,dsl,False,False,1,3,0
47,941.18,43657.46,one-year,net_banking,fiber,False,False,1,1,0
65,959.71,61840.28,month-to-month,upi,fiber,False,False,0,2,0
20,1073.53,20961.07,one-year,net_banking,fiber,False,False,0,4,0
50,1004.14,50468.07,month-to-month,upi,fiber,False,False,1,2,1
4,881.15,3792.88,month-to-month,debit_card,fiber,False,True,1,0,0
0,802.32,0.0,month-to-month,net_banking,dsl,True,False,1,5,1
4,1088.38,5310.65,one-year,debit_card,fiber,True,False,4,4,1
67,857.8,57615.65,month-to-month,upi,dsl,False,False,2,4,1
42,803.68,33816.81,one-year,upi,dsl,True,False,3,4,0
58,775.57,44879.29,month-to-month,upi,dsl,True,False,0,4,1
1,809.26,1274.51,month-to-month,debit_card,dsl,True,False,2,4,1
1,843.54,1038.28,month-to-month,debit_card,wireless,True,True,0,3,0
61,743.66,46308.07,month-to-month,debit_card,fiber,False,False,2,0,0
7,729.54,4499.83,month-to-month,wallet,dsl,False,True,0,3,0
11,693.37,6854.25,month-to-month,upi,wireless,False,False,0,1,1
37,875.46,32021.91,one-year,wallet,wireless,True,False,1,4,0
44,711.03,31561.8,two-year,credit_card,wireless,False,True,0,2,0
16,948.11,14955.64,month-to-month,credit_card,wireless,True,False,1,5,0
32,376.45,12682.05,one-year,credit_card,none,False,True,0,3,0
49,1067.53,52112.24,one-year,net_banking,fiber,True,True,1,3,1
32,525.82,17367.13,one-year,upi,none,True,False,2,5,0
27,759.45,20089.83,month-to-month,credit_card,wireless,False,False,4,2,1
5,631.29,3747.98,two-year,net_banking,dsl,True,False,2,2,0
32,714.69,23554.68,month-to-month,credit_card,wireless,False,True,0,2,0
58,1043.57,60244.46,one-year,upi,wireless,True,False,0,5,0
45,893.46,40450.52,month-to-month,credit_card,wireless,True,False,3,4,0
65,566.53,36958.31,one-year,credit_card,wireless,False,False,1,0,0
9,911.74,8464.05,two-year,upi,fiber,False,False,2,2,0
0,966.95,642.22,two-year,credit_card,fiber,False,False,7,2,1
40,1066.33,43139.78,month-to-month,wallet,fiber,True,False,0,3,1
13,863.54,11483.05,one-year,debit_card,fiber,False,False,3,0,0
43,891.62,38671.07,month-to-month,upi,wireless,False,False,2,4,1
65,888.61,57125.24,one-year,debit_card,wireless,True,False,1,4,0
24,881.55,21136.69,month-to-month,credit_card,fiber,False,False,3,1,1
40,208.36,7783.5,one-year,debit_card,none,False,False,1,0,0
49,686.4,33624.38,month-to-month,credit_card,dsl,True,False,4,3,0
10,348.12,4039.61,month-to-month,debit_card,none,False,True,1,1,0
65,876.11,56943.69,month-to-month,wallet,dsl,True,False,0,5,1
14,1126.74,14521.52,month-to-month,credit_card,fiber,True,False,0,4,1
59,896.22,52353.74,month-to-month,wallet,dsl,True,True,2,5,0
48,1045.2,50459.98,one-year,debit_card,fiber,True,True,0,3,0
10,1124.8,10978.39,one-year,upi,fiber,True,False,3,5,1
52,499.68,26375.28,one-year,credit_card,dsl,False,True,2,0,0
14,989.04,13242.92,one-year,upi,fiber,False,False,3,1,0
43,879.36,38003.27,month-to-month,debit_card,fiber,False,True,2,0,0
70,807.85,56765.5,month-to-month,upi,dsl,True,False,1,4,0
69,1006.66,69854.27,month-to-month,debit_card,fiber,True,False,1,3,0
63,464.11,28911.39,month-to-month,credit_card,dsl,False,False,2,1,1
36,550.13,20194.69,month-to-month,debit_card,dsl,False,False,1,1,0
40,721.08,29596.44,one-year,debit_card,dsl,False,True,1,3,0
21,859.13,16905.47,one-year,upi,fiber,False,True,0,1,0
67,812.62,54471.12,one-year,upi,wireless,True,False,0,3,0
34,1056.12,35004.96,month-to-month,debit_card,fiber,False,False,0,3,1
56,624.98,34568.91,one-year,wallet,wireless,False,True,1,1,0
26,888.63,22715.16,month-to-month,wallet,fiber,False,False,4,1,1
54,744.49,40169.08,two-year,net_banking,wireless,False,False,1,2,0
16,380.88,6282.93,month-to-month,upi,none,True,False,0,3,0
53,958.71,51263.87,month-to-month,upi,fiber,False,True,0,1,1
3,687.39,2194.18,month-to-month,debit_card,dsl,False,False,0,2,1
7,685.68,5136.57,month-to-month,credit_card,dsl,True,True,0,3,0
25,900.86,21982.31,month-to-month,credit_card,fiber,False,False,2,1,1
35,955.53,33971.77,month-to-month,credit_card,fiber,True,False,1,3,1
51,466.83,22160.22,month-to-month,debit_card,dsl,False,True,1,0,0
26,666.38,18089.19,two-year,credit_card,wireless,False,True,3,0,0
1,292.58,966.18,month-to-month,net_banking,none,False,True,1,1,1
23,588.56,13911.9,month-to-month,upi,dsl,False,False,3,1,1
32,549.35,18693.63,two-year,wallet,dsl,False,True,0,0,0
39,905.56,34415.08,month-to-month,credit_card,dsl,True,False,2,5,0
47,861.7,40889.49,one-year,upi,fiber,False,False,1,1,0
18,946.82,17110.32,month-to-month,net_banking,wireless,False,False,0,4,1
44,1090.55,48106.34,month-to-month,wallet,fiber,True,False,0,5,1
46,766.63,34683.02,month-to-month,credit_card,dsl,False,False,0,4,0
56,1095.15,61525.94,month-to-month,upi,fiber,False,False,1,4,0
38,527.39,20214.6,one-year,upi,dsl,False,False,0,0,0
59,933.75,54746.45,one-year,credit_card,fiber,True,False,3,2,0
16,1010.8,16138.4,month-to-month,upi,fiber,True,True,0,4,0
51,928.78,46710.33,two-year,upi,fiber,False,True,1,3,0
3,796.6,2192.09,month-to-month,debit_card,fiber,False,False,2,0,0
7,801.11,6088.19,month-to-month,upi,wireless,False,False,1,3,1
63,754.5,48023.98,two-year,credit_card,dsl,False,False,2,4,0
34,846.14,29152.99,two-year,debit_card,wireless,True,False,1,4,0
45,656.69,30031.19,month-to-month,upi,dsl,False,True,0,2,0
44,640.11,28651.71,month-to-month,debit_card,dsl,False,False,1,1,0
50,681.69,33762.88,month-to-month,upi,wireless,False,False,2,1,0
17,940.78,16163.04,month-to-month,upi,fiber,False,True,0,1,1
13,631.3,8750.3,one-year,debit_card,dsl,False,False,1,2,0
3,897.17,2001.74,month-to-month,debit_card,fiber,False,False,1,1,1
63,1017.6,63416.26,one-year,upi,fiber,False,False,1,2,0
16,592.11,8753.38,month-to-month,credit_card,wireless,False,False,0,0,0
41,876.3,35035.47,month-to-month,debit_card,fiber,False,True,1,1,1
33,556.28,17831.7,month-to-month,credit_card,dsl,False,False,2,1,0
11,829.63,8863.14,month-to-month,upi,fiber,False,True,0,0,0
30,920.11,28359.56,month-to-month,credit_card,dsl,True,False,1,5,0
6,817.56,4686.65,two-year,credit_card,dsl,False,False,4,4,0
12,1163.53,13204.15,two-year,upi,fiber,True,False,1,5,0
10,750.01,7583.23,one-year,credit_card,wireless,False,False,0,3,0
60,497.58,29760.23,month-to-month,credit_card,dsl,False,True,0,0,0
41,965.4,39190.43,two-year,upi,wireless,True,False,2,5,1
67,961.8,64146.31,two-year,credit_card,fiber,True,False,1,2,0
31,905.84,28614.57,two-year,credit_card,wireless,True,True,0,4,0
14,728.62,9495.74,month-to-month,upi,dsl,False,True,0,2,1
44,915.18,39435.01,month-to-month,net_banking,fiber,False,False,1,2,0
67,571.24,38506.29,one-year,debit_card,dsl,False,False,0,2,0
38,517.87,19372.2,month-to-month,credit_card,dsl,False,True,2,1,0
1,693.32,1469.42,month-to-month,wallet,dsl,False,True,1,3,1
22,854.1,18713.06,month-to-month,net_banking,dsl,True,False,1,4,1
67,435.14,29104.05,month-to-month,credit_card,dsl,False,False,0,0,1
37,441.81,16740.24,month-to-month,credit_card,dsl,False,False,3,0,0
69,995.7,67866.9,one-year,upi,wireless,True,False,3,5,1
37,867.47,32265.01,one-year,upi,wireless,True,False,2,3,0
0,797.54,0.0,month-to-month,wallet,dsl,False,False,5,5,1
63,736.4,46906.43,month-to-month,debit_card,wireless,False,False,1,3,1
55,685.67,37388.64,two-year,wallet,dsl,True,False,1,3,0
52,1207.87,62897.55,month-to-month,upi,fiber,True,False,2,5,0
70,832.16,58071.81,month-to-month,upi,wireless,False,False,1,3,0
14,837.5,11931.47,month-to-month,upi,fiber,False,True,1,1,1
66,761.97,50164.55,month-to-month,debit_card,dsl,False,True,0,3,0
16,881.22,14230.6,one-year,upi,fiber,False,True,0,1,0
70,944.62,67000.03,month-to-month,upi,fiber,False,True,1,2,0
13,1019.28,13107.68,two-year,net_banking,fiber,False,False,2,4,0
40,761.47,30660.34,month-to-month,credit_card,fiber,False,True,2,0,0
57,1197.85,69420.48,two-year,credit_card,fiber,True,True,1,4,0
5,708.19,3735.85,one-year,upi,dsl,False,True,1,3,0
4,827.16,2091.55,month-to-month,debit_card,fiber,False,True,1,1,1
62,480.89,29481.89,month-to-month,credit_card,dsl,False,True,0,0,1
4,905.95,3021.94,month-to-month,upi,wireless,True,False,1,4,1
44,1144.17,50804.34,two-year,debit_card,fiber,True,False,0,4,0
68,1131.05,76864.78,one-year,net_banking,fiber,True,True,0,4,0
44,916.17,40843.25,month-to-month,upi,fiber,False,False,0,2,0
35,788.58,27906.04,month-to-month,net_banking,dsl,False,False,3,3,1
30,690.73,21025.65,two-year,upi,dsl,False,True,0,2,0
46,927.74,42064.54,one-year,upi,fiber,False,False,0,2,0
41,868.59,35864.64,month-to-month,upi,fiber,False,True,1,1,0
36,905.03,33264.5,month-to-month,net_banking,fiber,False,True,1,1,0
11,628.74,6192.54,month-to-month,credit_card,none,False,False,1,5,1
48,949.07,45396.63,one-year,credit_card,fiber,False,False,4,3,1
54,878.52,47617.42,month-to-month,debit_card,fiber,False,True,2,1,1
51,1173.44,59894.64,one-year,wallet,fiber,False,True,0,5,0
5,471.47,3075.64,month-to-month,credit_card,dsl,False,False,4,0,1
51,696.21,35870.96,month-to-month,credit_card,dsl,False,False,4,3,1
53,252.72,13597.14,month-to-month,credit_card,none,False,True,1,0,0
13,776.73,10506.34,one-year,credit_card,wireless,False,False,1,2,0
61,530.33,32732.38,month-to-month,credit_card,none,False,False,2,3,0
38,846.51,32187.93,two-year,upi,dsl,True,True,2,5,0
34,881.86,29805.72,month-to-month,wallet,dsl,True,False,7,5,1
52,1190.49,62400.38,one-year,upi,fiber,True,False,1,5,0
37,719.8,26261.22,two-year,net_banking,wireless,False,False,1,1,0
39,567.92,22112.77,one-year,debit_card,dsl,False,True,0,0,0
22,879.68,18774.61,month-to-month,upi,dsl,False,True,1,5,0
67,820.26,55323.34,one-year,upi,dsl,True,True,0,5,0
70,639.46,45378.19,month-to-month,credit_card,wireless,False,True,0,1,0
9,607.14,4996.45,month-to-month,debit_card,wireless,False,True,1,0,0
53,1081.14,57223.35,one-year,wallet,fiber,True,False,1,3,0
1,427.68,187.65,one-year,credit_card,dsl,False,True,1,0,0
26,741.5,19816.66,month-to-month,upi,fiber,False,True,1,0,0
70,1212.86,85608.52,two-year,debit_card,fiber,True,False,0,5,0
12,585.32,6784.28,month-to-month,credit_card,dsl,False,False,2,2,1
27,443.75,10435.63,two-year,wallet,dsl,False,False,1,0,0
16,1081.83,17885.63,one-year,debit_card,fiber,True,False,0,3,0
53,638.93,33886.04,two-year,net_banking,dsl,False,False,0,2,0
33,410.11,13558.09,one-year,upi,none,False,False,1,3,1
43,1243.41,53948.69,two-year,credit_card,fiber,True,False,2,5,0
68,821.85,55703.87,one-year,credit_card,fiber,False,True,0,1,0
38,961.8,36233.29,month-to-month,debit_card,fiber,False,False,0,3,0
53,1181.46,62439.56,month-to-month,upi,fiber,True,False,1,4,1
7,661.67,4876.21,one-year,credit_card,dsl,False,True,0,2,1
15,1208.99,18574.26,month-to-month,upi,fiber,True,False,2,5,0
69,634.45,44593.34,two-year,upi,dsl,True,True,1,2,0
62,944.67,58771.24,month-to-month,upi,fiber,False,False,1,2,1
47,1139.81,53498.84,two-year,credit_card,fiber,True,False,3,5,1
27,1040.91,28547.56,month-to-month,upi,fiber,False,False,3,3,1
14,1216.57,16546.33,one-year,debit_card,fiber,True,False,2,5,0
62,809.8,50917.24,two-year,net_banking,dsl,False,False,2,4,0
57,1153.05,65829.27,month-to-month,credit_card,fiber,True,False,1,4,1
17,608.12,10223.69,one-year,debit_card,dsl,False,False,3,1,0
43,697.58,29511.84,month-to-month,debit_card,wireless,False,False,5,2,0
45,1167.76,52862.8,one-year,upi,fiber,True,False,2,5,0
34,802.58,27147.42,one-year,debit_card,wireless,False,False,0,3,0
67,912.67,61101.86,month-to-month,upi,fiber,False,False,0,1,0
9,698.08,5447.12,month-to-month,upi,wireless,False,False,3,1,1
18,806.37,14297.3,month-to-month,upi,dsl,True,False,3,4,1
6,625.68,3469.83,month-to-month,credit_card,dsl,False,True,0,1,0
50,406.72,20545.08,one-year,upi,dsl,False,False,1,0,0
47,769.84,36048.82,month-to-month,upi,dsl,False,False,2,4,0
72,649.09,45409.73,two-year,wallet,wireless,False,True,2,1,0
39,1112.59,43183.38,two-year,upi,fiber,True,False,2,4,0
10,1052.64,9799.16,two-year,credit_card,fiber,False,False,1,3,1
32,1174.93,37076.49,month-to-month,debit_card,fiber,True,False,0,5,0
6,959.25,6257.45,month-to-month,credit_card,fiber,False,False,2,3,0
48,1195.34,56531.76,one-year,upi,fiber,True,False,2,5,0
49,981.4,48236.17,one-year,upi,wireless,False,False,1,5,1
62,801.56,49443.38,two-year,wallet,fiber,False,False,1,1,0
24,1160.23,27495.5,month-to-month,debit_card,fiber,True,False,0,5,1
22,818.7,17521.77,month-to-month,upi,dsl,False,False,2,4,0
5,282.66,1573.06,two-year,upi,none,False,True,1,0,1
30,445.55,13582.3,one-year,debit_card,dsl,False,True,0,0,0
34,914.51,30230.63,month-to-month,upi,fiber,False,False,2,1,0
55,546.18,30614.96,one-year,debit_card,wireless,False,True,0,0,0
55,586.47,31662.69,month-to-month,debit_card,dsl,False,True,0,2,0
10,814.42,8338.51,month-to-month,credit_card,dsl,False,False,3,5,1
20,980.25,19014.53,month-to-month,wallet,fiber,False,False,1,2,1
37,806.49,29610.77,month-to-month,debit_card,fiber,False,True,0,0,0
24,734.27,16982.97,month-to-month,wallet,wireless,True,False,1,2,1
1,697.89,433.52,month-to-month,debit_card,wireless,False,True,3,1,1
61,1177.04,71699.02,month-to-month,debit_card,fiber,True,False,2,5,0
53,205.53,10318.22,month-to-month,credit_card,none,False,True,1,0,0
37,1084.82,40295.7,month-to-month,credit_card,fiber,True,False,1,4,0
23,698.62,16291.04,month-to-month,upi,wireless,False,False,2,2,0
61,584.57,37011.5,one-year,net_banking,dsl,False,False,1,0,0
2,1170.02,2804.39,one-year,net_banking,fiber,True,False,2,4,0
32,729.51,23932.46,month-to-month,upi,dsl,True,True,1,2,0
58,773.03,43951.48,month-to-month,credit_card,dsl,True,False,0,4,0
69,990.9,67393.12,one-year,credit_card,fiber,True,False,2,3,0
18,779.28,13878.5,two-year,net_banking,dsl,True,False,5,4,1
47,1003.71,48067.56,two-year,credit_card,fiber,False,False,3,2,0
13,799.99,11637.06,two-year,upi,fiber,False,True,1,0,0
8,472.84,3438.96,one-year,credit_card,dsl,False,True,1,0,0
25,968.19,23911.72,two-year,upi,fiber,False,False,3,2,1
64,913.18,58715.31,month-to-month,credit_card,fiber,False,True,0,2,1
50,832.23,41512.94,one-year,credit_card,wireless,False,False,2,4,0
35,656.46,22890.19,two-year,credit_card,dsl,True,False,3,2,0
20,549.2,11301.38,one-year,upi,none,True,False,1,5,0
10,674.31,8100.91,month-to-month,debit_card,wireless,False,True,2,1,0
19,815.76,16151.67,month-to-month,credit_card,fiber,False,False,2,2,1
11,1055.4,12543.92,month-to-month,upi,fiber,True,False,1,4,1
13,797.75,9448.65,month-to-month,upi,fiber,False,True,1,0,0
50,599.18,30496.41,one-year,upi,wireless,False,True,0,1,0
9,725.88,6057.99,one-year,wallet,dsl,False,False,4,4,0
3,426.94,2119.04,month-to-month,debit_card,none,True,False,4,3,1
39,935.08,37146.75,one-year,credit_card,wireless,True,False,0,4,0
20,980.41,19910.19,month-to-month,debit_card,fiber,True,False,2,3,0
33,1161.89,37971.04,month-to-month,wallet,fiber,True,True,1,5,0
10,1163.05,11388.58,month-to-month,debit_card,fiber,True,False,0,5,1
15,896.88,13251.81,month-to-month,upi,wireless,True,False,2,5,0
32,659.19,21475.38,one-year,upi,wireless,False,True,0,0,0
50,715.85,35994.55,one-year,upi,dsl,False,False,3,3,0
30,491.39,15451.66,one-year,wallet,dsl,False,True,0,0,0
39,593.65,23957.73,month-to-month,credit_card,dsl,False,True,0,1,0
38,597.0,22263.33,one-year,credit_card,wireless,False,True,0,1,0
19,1071.0,20586.54,month-to-month,credit_card,fiber,False,False,4,3,1
20,802.53,16282.13,month-to-month,wallet,wireless,False,False,3,2,0
31,1182.03,36595.31,month-to-month,net_banking,fiber,True,False,1,5,0
2,598.11,1667.1,one-year,credit_card,dsl,False,True,3,1,0
50,808.7,40680.29,two-year,upi,wireless,True,False,1,3,0
44,1143.16,50011.97,month-to-month,upi,fiber,False,False,1,4,1
22,1133.85,24873.71,one-year,credit_card,fiber,False,False,2,5,0
27,573.38,15306.65,month-to-month,credit_card,dsl,False,True,1,1,0
23,801.36,18067.59,month-to-month,credit_card,dsl,True,False,3,4,1
47,498.07,23366.43,one-year,upi,dsl,False,False,4,0,0
55,1078.46,58666.63,one-year,credit_card,fiber,False,False,1,3,0
7,1059.41,7652.81,two-year,debit_card,fiber,True,False,4,2,0
30,869.51,26787.3,one-year,upi,dsl,False,False,1,5,0
1,823.52,848.75,month-to-month,wallet,dsl,True,False,5,4,1
33,834.88,28024.21,two-year,credit_card,dsl,False,False,0,5,0
18,1226.6,22156.39,two-year,upi,fiber,True,False,2,5,0
24,324.13,7267.97,month-to-month,upi,none,False,False,3,2,1
33,1257.26,42492.99,month-to-month,credit_card,fiber,True,False,0,4,1
23,416.46,8367.43,month-to-month,debit_card,dsl,False,True,1,0,0
28,1132.37,31711.58,one-year,upi,fiber,False,False,1,3,0
55,649.56,35341.58,two-year,credit_card,wireless,False,True,2,0,0
59,843.89,50580.23,one-year,credit_card,wireless,True,False,0,4,0
0,1090.97,107.98,month-to-month,upi,wireless,False,False,6,5,1
27,853.58,24324.38,month-to-month,debit_card,wireless,True,False,0,4,0
61,1159.28,70734.29,month-to-month,credit_card,fiber,True,False,0,5,0
38,210.17,7606.05,month-to-month,upi,none,False,True,0,1,1
14,867.68,11292.35,month-to-month,upi,dsl,True,True,2,5,0
43,822.37,35915.02,month-to-month,upi,wireless,False,True,0,3,0
10,941.5,8997.65,month-to-month,debit_card,wireless,True,False,2,4,1
1,1021.92,812.01,month-to-month,wallet,wireless,False,False,0,4,1
46,999.35,46584.24,one-year,debit_card,fiber,True,True,1,3,0
37,537.37,20409.32,month-to-month,net_banking,wireless,False,True,2,1,0
55,757.42,41353.55,month-to-month,debit_card,dsl,False,False,0,3,0
25,997.48,24710.11,month-to-month,credit_card,fiber,False,False,3,3,1
62,1265.92,77609.17,two-year,debit_card,fiber,True,False,4,5,1
30,948.27,27420.37,one-year,credit_card,fiber,False,False,5,2,0
53,987.05,52695.26,one-year,wallet,fiber,True,False,4,3,1
7,674.35,5157.48,one-year,debit_card,dsl,False,False,2,3,0
7,531.14,3896.62,one-year,debit_card,dsl,False,False,3,0,1
57,486.24,27809.19,one-year,net_banking,dsl,False,False,3,0,1
60,873.39,52050.04,month-to-month,net_banking,fiber,False,False,0,0,0
68,1014.47,69718.06,month-to-month,net_banking,fiber,False,True,1,3,0
23,1020.73,22584.8,month-to-month,upi,fiber,True,False,3,2,0
1,805.99,571.75,month-to-month,upi,dsl,True,False,3,5,1
71,813.07,57808.25,month-to-month,debit_card,wireless,False,True,0,4,0
43,841.46,36182.55,month-to-month,credit_card,fiber,False,False,1,0,1
18,476.78,8580.99,month-to-month,upi,dsl,False,True,0,0,1
55,636.82,34765.61,month-to-month,debit_card,dsl,False,False,0,2,0
65,1124.39,73355.82,month-to-month,credit_card,fiber,True,False,1,5,0
20,745.72,14306.8,month-to-month,upi,fiber,False,True,0,0,1
56,606.78,33907.87,month-to-month,credit_card,dsl,False,True,2,1,0
57,499.06,28662.24,month-to-month,upi,dsl,False,False,2,0,1
36,596.99,21325.37,one-year,wallet,dsl,False,True,0,2,0
46,914.53,42070.64,month-to-month,upi,dsl,True,False,1,5,0
19,858.75,16423.92,month-to-month,credit_card,dsl,True,False,4,4,0
67,744.56,49005.0,month-to-month,debit_card,wireless,False,True,1,2,0
71,850.16,59527.71,month-to-month,upi,fiber,False,True,0,0,0
71,899.91,63960.56,month-to-month,debit_card,fiber,True,False,1,2,1
53,1053.86,55550.41,month-to-month,wallet,fiber,True,False,1,3,1
3,883.09,2375.25,month-to-month,debit_card,fiber,False,True,0,1,0
26,760.42,20055.47,two-year,upi,dsl,False,False,1,4,0
32,977.65,30790.47,one-year,credit_card,dsl,True,False,0,5,0
70,586.64,39858.09,month-to-month,upi,dsl,False,False,0,1,1
39,845.46,33801.41,month-to-month,debit_card,fiber,False,True,0,1,0
39,800.98,31843.19,one-year,debit_card,fiber,False,True,2,0,0
10,1056.52,11163.74,month-to-month,debit_card,fiber,True,False,4,4,1
57,892.16,50292.52,two-year,upi,fiber,False,False,1,2,0
24,252.53,6021.99,month-to-month,upi,none,False,True,0,1,0
6,555.91,2701.28,month-to-month,upi,dsl,False,False,4,1,1
72,759.79,54674.99,month-to-month,debit_card,fiber,False,True,1,0,1
13,1012.56,12989.22,two-year,credit_card,fiber,False,False,0,2,0
1,1061.71,522.68,two-year,credit_card,fiber,True,False,3,4,0
5,828.39,4393.59,two-year,upi,fiber,False,False,3,1,1
33,740.71,24314.19,month-to-month,upi,fiber,False,False,0,0,0
7,585.9,4962.66,one-year,credit_card,dsl,False,True,0,2,0
